location_id,name,rating,review_count,cuisine,price_range,url
1002668,Becerrita,4.1,1146,"Mediterranean, Spanish",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002668-Reviews-Becerrita-Seville_Province_of_Seville_Andalucia.html
1002669,Blanco Cerrillo,4.0,498,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002669-Reviews-Blanco_Cerrillo-Seville_Province_of_Seville_Andalucia.html
1002677,Amanecer,3.0,166,"Mexican, South American",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002677-Reviews-Amanecer-Seville_Province_of_Seville_Andalucia.html
1002685,Restaurante Al Medina,4.5,917,"Moroccan, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1002685-Reviews-Restaurante_Al_Medina-Seville_Province_of_Seville_Andalucia.html
1010740,Los Coloniales,4.2,4442,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1010740-Reviews-Los_Coloniales-Seville_Province_of_Seville_Andalucia.html
1014762,La Hosteria del Laurel Restaurante,3.3,536,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1014762-Reviews-La_Hosteria_del_Laurel_Restaurante-Seville_Province_of_Seville_Andalucia.html
1018535,Bar Santa Marta,3.8,380,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1018535-Reviews-Bar_Santa_Marta-Seville_Province_of_Seville_Andalucia.html
1022032,El Burladero,4.5,1665,"Mediterranean, European",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1022032-Reviews-El_Burladero-Seville_Province_of_Seville_Andalucia.html
1080703,Casa Paco,4.3,380,"Mediterranean, European",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1080703-Reviews-Casa_Paco-Seville_Province_of_Seville_Andalucia.html
1095466,Cerveceria Giralda,3.8,1623,Spanish,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1095466-Reviews-Cerveceria_Giralda-Seville_Province_of_Seville_Andalucia.html
1114243,Alcaiza,3.8,207,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1114243-Reviews-Alcaiza-Seville_Province_of_Seville_Andalucia.html
1123331,San Marco Santa Cruz,4.2,3161,"Italian, Pizza",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1123331-Reviews-San_Marco_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
1153685,Sol y Sombra,3.9,633,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1153685-Reviews-Sol_y_Sombra-Seville_Province_of_Seville_Andalucia.html
1178171,Abades Triana,3.8,2637,"International, Mediterranean",$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1178171-Reviews-Abades_Triana-Seville_Province_of_Seville_Andalucia.html
1192987,La Taberna,4.1,274,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1192987-Reviews-La_Taberna-Seville_Province_of_Seville_Andalucia.html
1196661,Restaurante Casa Cuesta,3.5,1143,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1196661-Reviews-Restaurante_Casa_Cuesta-Seville_Province_of_Seville_Andalucia.html
1198780,Doner Kebab El Turco,3.0,19,"Turkish, Middle Eastern",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1198780-Reviews-Doner_Kebab_El_Turco-Seville_Province_of_Seville_Andalucia.html
1203721,Bodega Santa Cruz Las Columnas,4.3,6178,"Bar, Mediterranean",$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1203721-Reviews-Bodega_Santa_Cruz_Las_Columnas-Seville_Province_of_Seville_Andalucia.html
1217940,Bar Europa,4.1,905,"Bar, Mediterranean",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1217940-Reviews-Bar_Europa-Seville_Province_of_Seville_Andalucia.html
1238563,Bodega Paco Gongora,3.6,251,"Mediterranean, Spanish",$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1238563-Reviews-Bodega_Paco_Gongora-Seville_Province_of_Seville_Andalucia.html
1381934,Abantal,4.3,999,Spanish,$$$$,https://www.tripadvisor.com/Restaurant_Review-g187443-d1381934-Reviews-Abantal-Seville_Province_of_Seville_Andalucia.html
1381959,Los Seises,3.5,62,"Had dinner on the rooftop terrace. Good food, great service but most impressive...",,https://www.tripadvisor.com/Restaurant_Review-g187443-d1381959-Reviews-Los_Seises-Seville_Province_of_Seville_Andalucia.html
